appId,reviews,IsFraud
com.meetalbert,"Pretty bad ace. I always get up to 150 each time. And as soon as I pay it off it becomes available again. You can't set up pay dates or if you can it can be.. well not up front. You'd have to chat with customer service to ask for an extension but I haven't done that much or at all. One thing though is it automatically takes whatever money you have on due date and after if not paid in full. Also one Last thing is the instant fee is like 4.99 for 150 for me. Not bad at all. I recommend I have been using this app for about a year before deciding to rate it, and it definitely deserves a great rating. Using the app you have your own savings account accessible from your phone. You can set up multiple folders and decide which you want your money to go into and how much you want. You can set up an automatic transfer where Albert will pull a small portion of funds from your checking account and put it into your Albert account. Those are just 2 perks to this app, check it out. Albert is now REQUIRING a subscription to Genius plus in order to even access the app. It was convenient source for an emergency extra $50 or so a paycheck but this feels like extortion. It was hard enough for me to justify 11.99 when all I used the app for is the cash advance. I'll probably have to set aside a day to cancel everything, too. I hear it's a nightmare to cancel really gotta love how when I tried cancelling they decided to delete the text message thread between us so it looked like nothing was happening! STOP MAKING IT HARD TO CANCEL lol if it's going to be this hard to cancel its really not worth getting it or getting a subscription and they keep messing with my app? settings are changing that I have not changed or touched since I got it",genuine
com.brightcapital.app,"With so many apps claiming to help manage your finances, build credit, and pay down debt, I wasn't sure which to try or what app would be worth the subscription rate; I decided to give Bright a try after a friend's recommendation, and I'm so glad I did! I've been a member for quite some time now, and it's easy-to-use interface and features are definitely worth the price. The app has tools to help you increase your credit score, pay down debt, and monitor your finances (extremely helpful for me). ADHDers! Download this!!! I have been searching for a service/app like this for a very long time. I have severe ADHD & have the worst time with personal finances. I just can't seem to get it together. I do ok, don't get me wrong, but it's so overwhelming. Enter Bright Money, my hero. Not only does it automate my payments for me, it helps me save intelligently, it organizes my credit cards & pays them down in the background. I am truly amazed at how much it has done for me thus far. Thanks guys! SCAM - they will keep taking money out of your account in random amounts for years on end promising that it'll add up and the money is yours to keep at the end, BUT IT NEVER ENDS. I've had this account for over 2 years, but when you look at the transaction history within the app, it only shows a few months worth. Said I had $98 available to cash out on, but when I canceled my membership they reduced it down to $55 and just stole the rest of it to punish me. I put in almost $400 over 2 years I used to love this app when it actually worked for me almost 2 years ago. I got in touch with the makers through email. Nothing has been resolved. The app manages to take my money, but doesn't utilize it like it's supposed to. Like the app just needs a whole reset for me or something. I just downgraded my membership and will let that expire. Someone needs to fix this app for me or I'm just going to delete the app permanently.",genuine
com.ualett,"thus far pretty cool, easy enough to get a little loan to help keep things moving in the right direction with a reasonable payback schedule. I've done everything but after I receive confirmation my bank is connected than it sends me email it's disconnected. I've emailed and I've called nothing No one ever returns emails, chat doesn't work, and phone calls never get answers IF it even rings. Rates aren't too bad if you can't get a loan other places and don't want to get a really higher rate. Funding is delivered fairly quickly, but not being able to talk to someone gets y'all 3 stars. If you need to reschedule a payment forget it bc you'll never get a response. This makes ZERO SENSE why plaid can't link your Lyft account that you get paid out to literally the lyft bank card and this is an app for cash advances for gig workers. Make that make sense to me!! Also, it said that the Uber bank card also is not a bank that can be linked. Good idea for the app, terrible execution in my opinion. 🤷‍♀️",genuine
cash.advance.now.instant.money.app,loan portal...run away unless you want your phone and email bombarded with spam!!! another stupid app that doesn't do what it says it will thumbs down 🙄,genuine
com.dave,"They have much better support than they used to. BIG plus. My only real gripe with the app now is that I risked an overdraft at my bank when the advance settlement occurred. My check doesn't hit my account until 8 am. Dave starts trying to settle at the stroke of midnight. There's no way to change the time or schedule a time for the settlement to occur. Hopefully they fix that, too. Then I can feel secure in using all of its features more often. Don't tip. It doesn't go to hungry ppl The cash advances are good but not surveys. I've been doing the surveys but as soon as I get to the end it kicks me out and doesn't give me any of the rewards or half. I've cc messaged multiple times but nothing done. I don't even get partial amount. And it says no late fees but it won't give you another advance for almost 3 weeks. Like that's the penalty. Was a good service until they changed their policies. Now you pay the membership fee and $10 to withdraw. They split your advance into 2, and each withdrawal fee is $5 each. So, if your advance was say $200 you can get $100 first, plus pay the $5 fee. Then you can get the other $100 and pay another $5 fee. This doesn't improve the customer's experience. It just fills the pockets of the app's investors with more money without any benefit to the user. Pure greed. The app was working just fine for me for the longest time, but now after the update with split advances, all of sudden when I try to cash out at all it just says ""dave hit an issue loading your advances summary"" I've deleted and updated the app, restarted my phone, and nothing works. Idk what happened after the most recent update, but the app is practically unstable at this point.",genuine
io.floatme.floatmeapp,"Love the app! It is exactly what it is described to be, however, there are a few flaws that I feel can be changed or made better. 1. the games don't always record your progess or don't show that you've installed a game and playing it. Then when you notice the issue, you won't respond. This is a problem. 2. The payment methods are ridiculous. If I want to cash out some money why does it take such a large fee. If I need $80, I shouldn't get only $60. Again ridiculous. 3. Communication is KEY,ty Nothing major, but once you establish an account with the app, it's always provided me with a quick $20 that I can borrow and pay back at a later date. Among the cash apps, that's probably too low for some people who may not wish to bother when it's such a small amount being advanced. However, it takes into account your credit rating & payback history too as to what you are able to borrow. Requesting the advance is quick & painless. The funding after the request is instantaneous. In the reply? Tried to use the app, i don't care about any of the features just the advance. I already know how to budget i was just in a unexpected jam. Their app would not function correctly when trying to check my income, it failed to let me manually enter it where it would get stuck in processing. I tried to cancel, it glitched during that then i find out later I'm still being charged service fee. I went to try 3 more times to confirm it cancels correctly before it finally seems went through. No refund I signed up and was charged the membership fee. I tried to make my first withdrawal of $20, which is the max you are allowed starting out. I kept getting denied, and customer support said it's because of data points and stuff that the system determines your eligibility. Still can not withdraw any amount, but they didn't have any issue withdrawaling my membership fee so I'm paying for a service I can't use.",genuine
com.activehours,"Don't know what happened, used this all the time. Then, two weeks ago, it kept telling me my bank credentials were wrong. Once it stopped doing that, it suddenly stopped working again. Contacted support, and the app was saying it was connected to my savings even though it showed my checking account was linked. Cashed out. And suddenly it's doing it again. It also just gives me a blank screen when I attempt to ""select the account"". I think this will be the end of me using this. I like the app initially and though it does help having extra funds, the app disconnects my bank account OFTEN. When it does disconnect, 9/10 times it is for no reason, and also delays me from attaining not only my money that I can cash out that I REALLY need, but it also takes days at times to reconnect and at times prevents me from receiving my paycheck early too which was the whole reason I needed the app in the first place. Not a terrible app, just very buggy sometimes. Highly recommend! Great and fast customer service. You have the option to pay a fee (tip), which helps other individuals loan out funds. But unfortunately, I have to give them 2 stars due to them stating misleading information about what banks they support. I attempted to connect my bank account and it states ""bummer, we can't connect with the bank"" Very misleading. I would give this app a 4-star rating because I do enjoy it. However it has many inconveniences, including but not limited to when you put in your information for credit score even though you put it in correctly it says you put it in incorrectly and therefore it does not allow you to use it SORRY WE CAN'T VERIFY YOUR IDENTITY.",genuine
com.meetcleo.cleo,"The app is great for mot only tracking spending but observing your trends and seeing where you sound the most. They also provide cash advances. The only issue is that even after many updates, the app lags sooooo much that it makes it difficult to use. I still use the the app for cash advances and to track spending and don't plan on deleting it. This app has gotten better over time and comes in clutch when I need advance. The price is a bit steep for same-day advance but as far as fees are concerned it's definitely not the worst I've come across. If you don't mind the extra $35 a month (includes $14.99 monthly and $8.99 instant fee per advance), it's worth the access to the services provided. There are features I do not use that would be available to someone with direct deposit that would justify the fees imo Terrible payment platform. Was told by one of their team members that my debit card had been permanently blocked by their payment provider because of a ""failed attempt"" at repayment. I've had the money in my account since before the repayment date. I can't even add a new card/bank account because it gets blocked as well. I've always paid my advances before this also so it makes no sense. Was a decent app for a while. Upgraded from plus plan to credit builder for extra money on my ""borrowing"" (advance). Paid $14.99+ tax. Did all the bells and whistles to upgrade it further. Went to borrow money and won't let me transfer to my original debit card ive been using with them for almost a year, forces me to send to credit builder. Cancel my credit builder card/subscription for having it less than a week. Support wont refund subscription price because I ""generated a card"". Nice :)",genuine
finance.empower,"Edit: app was down and took a day or two to update. Finally was able to log back in on my own. I did receive emails from empower but it seems they thought i wasnt updating the app when in reality the app updated and i wasnt able to use after the update. Since update today I can't log into my account. My advance was paid just can't access the app now This is almost perfect. I don't like the fact that it's costs a monthly subscription of 8 dollars. What if you don't use it enough to make it worth 8 dollars. The instant transfer fee is another, if we gotta pay 8 a month for the service why pay an instant fee as well? Surely there's a better way... hopefully this app reports on behalf of my credit, otherwise, it's a gift and a curse all at once. Won't last long if someone else does it better. Devs, please consider making some changes.. Was great until I had to change my bank login info. Tried on app and reached out to support. Was given the same responses by a few different agents. Copy and paste responses. After trying for almost an hour to update, unlink, and relink, I gave up and canceled my subscription, and deleted my account. It was just an endless loop with no results. Refuse to pay $8 for a service I can't use because of issues within the app to no fault of my own. It was good while it lasted lol This is so convenient. Whenever I need the cash, it takes minutes to arrive into my account. I am so happy I found out about this amazing app. The above review was true when first using the app. Now things has changed. Before, once the repayment was made, my bank account was immediately debited and another advance was available IMMEDIATELY. Now, once the repayment is done, it shows in my Empower account as ""repaying"" and the repayment amount has not bebited from my bank account. It takes 7 days",genuine
com.instant.cash.advance.loan.app,"thank you! for creating this loan app in order to help people and make it viral and help in future this app is remarkable.... I didn't even get one dime!!! lol This app is not a lender they source loans for you, which you will then complete on a separate website. They technically don't offer 'instant' cash advances either. There is a wait period. 3 out of 5 stars for the misleading title. Don't know, haven't used it yet.",genuine
com.kikoff.theseus,"It's low for now bc I had to pay $10 to get $25, or rather to borrow $15 since the monthly installment is instant, also they force you to pay automatically monthly. So depending on how long it takes for an increase will depend on if I keep paying money to borrow $15 and whether the review goes up or down. update my review I started out at 1 because Apps not working gets stuck on the birthday screen go to app a couple times. Came back to the app an hour later than it was working but app is very buggy. I was able to get a quick cash advance for $100 and got the cash installing so that is a plus. Would give the App 5 stars that they fix the bugs. It's low for now bc I had to pay $10 to get $25, or rather to borrow $15 since the monthly installment is instant, also they force you to pay automatically monthly. So depending on how long it takes for an increase will depend on if I keep paying money to borrow $15 and whether the review goes up or down. update my review I started out at 1 because Apps not working gets stuck on the birthday screen go to app a couple times. Came back to the app an hour later than it was working but app is very buggy. I was able to get a quick cash advance for $100 and got the cash installing so that is a plus. Would give the App 5 stars that they fix the bugs.",genuine
com.klovercredit.android_app,"this is an okay way to get cash advance. didnt like that first I was approved for $50 and then 15 min later the amount decreased to $25. the next day I checked and again I was approved $50 but a couple minutes later it changed to $25. also. the spin the wheel game was confusing and I lost 400 points playing it. all of my sign up bonus points were gone! Beware of the games listed to get more points. Easy to use but the advance amount is very small so not worth the fees. You have to pay them many times to reach a reasonable amount that will actually help anyone. They have owed me for finishing one of their paid advertisements I did everything I was supposed to I contacted their customer support I sent them pictures of the deposit date the amount that everything was finished on three different occasions and could not get any help from them they never gave me my points they are a ripoff don't After I repay this loan, I'm deleting all the info and never using it again. They don't tell you that they will take the money you owe without notice. They engage in malicious ""accumulate points"" tactics, which often times aren't even granted/rewarded. Takes up too much of your time. It's just a very untrustworthy application that, overall, seems like a waste of time. Don't waste your time with this app. So I only got up to $20 advance. I did it twice and paid back early or on time. My 3rd advance offer was $5. Nahh I'll pass. As bad as I need the extra change, I'm not desperate uninstalling this app. Waste of time definitely better options out there I can't even log in anymore to delete the account was charged $9.99",genuine
com.b9.app,"Im pleased with the steps on verification for login, it's important to have an increase in security. Altho I haven't used my cash advance yet, I am kind of at ease.....if something happens I know I can cover at least a small/minor emergency. Which is a breath of fresh air considering hardships that can happen so quickly. I absolutely recommend. In the long run ...it's worth it. Overall it is a great app. There are a few things I wish were improved such as working with Plaid for connectivity with other apps. The increases on advances aren't very clear. I have been stuck at $130 even tho I pay back on time everytime, I deposit a lot of money and am a premium subscriber. Also, the international fees really add up. Other than that, I like the banking experience. I wrote a review a while back saying so far I liked the service. However, now I have to eat my own words. The advance part is great but they charge you an external wallet fee anytime you transfer money to any service but theirs. That begins to add up. I did two transfers and it cost $20 dollars. In these hard times that is alot. Would not recommend this card to anyone who has loved ones they need to send money to. I want this to be a good card but it lacks. Pros: can get paid early, yes you can receive an advance. Cons: They do not show up on plaid or finacity. App is glitchy. There's issues with transactions being decline randomly. Does not work very well with cash app either, they'll both point fingers 8f you have an issue. Any deposit made, even with cashing out from cash app will immediatel go towards paying your advance. Customer service is polite, but does not really resolve any problems.",genuine
com.truefinance,"I'm typically skeptical when asked to pay upfront before I can verify the software actually works but I figure I'd try. Unfortunately, I paid the $4.99 but the link to my bank (Wells Fargo) failed after signing in thru Plaid. It forces you to login to True again and the session you were in no longer exists. I tied multiple times with same result. UPDATE: customer support contacted me and let me know the dev team determined there was error with Plaid and refunded my subscription. it was easy to get signed in and approved, but does not have a option for debit card and instant funding. I needed the money at that moment not 3 plus days later Asking for me to connect my bank account, it verifies the info and goes back to the app. Go to see what I qualify for as far as the advance, it keeps asking for my account to be connected. When it's already connected. Of course they've taken the 4.99 subscription fee from me and I can't even get an advance The that they charge you a subscription, before you even know your bank connects or not. shoot, they charge you before you even know you're approved. greedy update: changed my rating from a 3 stars to a 2 stars. everything you mentioned had nothing to do with the predatory tactics used for people to get approved for loans, that I mentioned. if they have to pay for your subscription first, before knowing their bank connects, before knowing they are approved & how much, that's called greedy",genuine
com.atm.atm.prod,"The app is legit. I've cashed out to Google play once. Everyone's selling your data, why not jump on board and get paid for it yourself. If you don't believe me, EU just started a sell your data program. This app follows your card purchases and currently pays 2 cents per transaction. They also pay for surveys and games. Now that doesn't seem like a lot but when you add it ontop of the coinbase cash back debit card and a few other things, those purchases add up. I downloaded the app on a whim when in need of a quick few bucks before payday.. super quick and easy process, money was in my account within a few minutes. The app is well designed and I like all the additional features of offers to earn extra cash, track and save your spending and credit builder help. Will definitely utilize some of those features! Been trying to receive a cash advance FOR MONTHS! Went through their email support who claimed they fixed the error and that I could now apply, that was FALSE. My bank is linked, I have more than enough income to show, but everytime I try to link the debit card that is connected to my checking account, it says ""your request is invalid"". Simply the most frustrating advance app out there. I've been using it for over 3 years. Good offers offers. However, the daily amount used to be 8 cents at a point of time. Now it's 3 cents, and recently, my investment account was closed. Reached out to support and never got an answer. I'll reach out again but if I don't get no answer ima just withdraw and uninstall within a month",genuine
com.useline.line,"This app has been useful but it's also frustrating in other areas. When I first got approved, it was for $75 and since I've been with them, almost 2 years now, I've gone up to $150. They're great to get money when you need it but the app has its glitches at times which can be frustrating, i.e.- your debit card won't work or their system is down so you can't get an advance but if you email their support team they respond pretty quickly and fix the issue right away. Try them, you'll like them! Beem was easy to set up, but I couldn’t get the $60 advance I paid for due to issues verifying my Discover card. I was stuck in a ""reconnect"" loop, yet Beem had no problem charging my subscription. Customer service tried to help, but the problem remained unresolved. Eventually, I switched to my SoFi account, which worked fine. Giving 3 stars because the app works for some banks, and customer service put in effort, but Beem needs better compatibility to deliver on what’s advertised. This app is totally useless. I got an email invite to get health insurance for 30 days. Which was really nice, looks, and sounds great. But then I downloaded the app I realized that I have to log in everything all the time because there's no account that is saved to the app at all. So anytime you go back into the app, you are forced the relogin constantly just to go into it or do anything. It's very unlikely that I will use this beyond the trial period unless improved. It's been ""verifying"" for a week now. I've entered my bank info , was verified every time only to be asked to connect My bank again. Then, it didn't even give me an option to enter the information, it just said it couldn't connect to my bank, I exited out, signed back in and it says ""it's taking longer than normal to verify your information, we'll notify you when we're done"" I'm confused, to say the least Reached out to their service department only to be told to wait. Uninstalling.",genuine
com.geraldwallet,"I had Gerald app before but decided to close my account a little while back ago n something came up, n wanted to reopen my account n would have no problem doing so but by the time they got back to me, I had already gone with another payday loan as it was n emergency but the customer service person was really good n if I ever need their services in the future, I will certainly message them. I wasnt sure i had even created an account from like a year ago but I got an email saying that they fixed some issues. I never used this app before so I tried connecting my bank and it says limit reached try again in a month. What does that even mean. I had Gerald app before but decided to close my account a little while back ago n something came up, n wanted to reopen my account n would have no problem doing so but by the time they got back to me, I had already gone with another payday loan as it was n emergency but the customer service person was really good n if I ever need their services in the future, I will certainly message them. I wasnt sure i had even created an account from like a year ago but I got an email saying that they fixed some issues. I never used this app before so I tried connecting my bank and it says limit reached try again in a month. What does that even mean.",genuine
com.creditgenie.app,"if you need a quick 15 it's great one of the cheaper express fees I still opt for the free option. I don't like that you can't pay it back early and you can't pay it back with a debit card paying back takes a while to process and you can't get another one until it does not too thrilled about the biweekly fee but it serves its purpose. lols they gave me 15 dollars like no problem. Stfrange what a small loan. I get microloans like YesMan and pay them on time to pmp that credit banger cause my credit needs some donk hog in it I got an advance no problem it was only $20. But they only took out a partial payment when it needed to be repaid. It took 6 days to clear the first payment. Lol so they take out the rest of the payment even though the money was already in there, and it's still in limbo waiting to be cleared and that was 3 days ago! I don't really understand that. So if you're trying to borrow money often and think you can borrow after you pay it, this is not the app for you! The fees for getting an advance are outrageous. I use a few cash advance apps and the fee ranges from $3-$6 if you want the money immediately and free if you wait 1-2 days for it. Not this app. If you want the free option you have to wait 3-5 business days which is longer than any other and to have it delivered same day it cost $10.49, for immediate delivery to a debit card it cost $12. and they ask for a tip too. I understand they make money, but this is just crazy compared to their competitors",genuine
com.solofunds,"I have borrowed using solo a total of 4 times. In the beginning, I had issues with my bank card being connected, but after contacting support, connection was successful. The borrowing and payback process was easy, and both were credited almost instantly. I am grateful for those who provide the loans, and I include the max tip to show appreciation. I wish that we could send a thank you text, but I guess paying on time and the tip would be thanks enough, lol. Love this app! Super easy to use. Funds come in seconds. I really like the concept if you pay your loans back on time your score goes up and you get offers much faster. It gives you incentives to do the right thing and pay your loans back on time. Still if you start out and your scores not the greatest you'll still get plenty of offers. I've never had any glitches or problems with the app, its always worked smoothly. Hands down one of the best apps out there! 9-24-24: This used to be a good platform to use, even after the banking issues it was ok. But now it's a few months past their transition, and once again I can't cash out all of my funds. Their reason? ""Oh we are doing upgrades again."" So I can't even get the money that was approved, but I'm going to be expected to pay everything back plus the tip to the lender, plus the tip to Solo which it seems they can't even use properly to make their system work or hire more programmers. NOT RECOMMENDED! A fix that definitely needs to be addressed (at least for me) is that when I repay a loan, moments after repayment, my debit card needs to be ""verified."" This is extremely annoying as I have to take time out to go on their chat mode to address the issue. I then have to uninstall, reinstall the app, and enter my banking info all over again. They say in the app description that the ""donation"" is optional. It isn't. You can't borrow without donating.",genuine
com.freecash.app2,"New user beware: if you're playing a game that has a ""reward multiplier"", you need to make in app purchases in order to keep that reward multiplier at the highest tier. Mine went down from 5-1 after 2 weeks. Rewards that were $50 went down to $5. After $70 of in app purchases and got the $5 up to $25, but not $50 again. So that sucks. Look for ones that don't have a reward multiplier if you don't want to spend money to make money. They do payout though, it can just take 2 weeks to cashout Kind of shady. Very slow to get anything. I get there might be people who can just sit on this all day and spend money to make money, but I can't. I also don't like that it tricks you. It makes it look like you'll get money if you make an in-app purchase with it showing $237 for making an in-app purchase. What it means is that you get a boost to your future earnings that could eventually equal $237 if you complete every offer, including buying more in-app purchases. New user beware: if you're playing a game that has a ""reward multiplier"", you need to make in app purchases in order to keep that reward multiplier at the highest tier. Mine went down from 5-1 after 2 weeks. Rewards that were $50 went down to $5. After $70 of in app purchases and got the $5 up to $25, but not $50 again. So that sucks. Look for ones that don't have a reward multiplier if you don't want to spend money to make money. They do payout though, it can just take 2 weeks to cashout Kind of shady. Very slow to get anything. I get there might be people who can just sit on this all day and spend money to make money, but I can't. I also don't like that it tricks you. It makes it look like you'll get money if you make an in-app purchase with it showing $237 for making an in-app purchase. What it means is that you get a boost to your future earnings that could eventually equal $237 if you complete every offer, including buying more in-app purchases.",genuine
com.bossrevolution.money.production,"Easy to use and reliable. The exchange rates may be far lower than elsewhere, delivery times may be longer too but there is a generally satisfying results at the end. The multiple delivery options too is a plus. Boss Revolution should upgrade her service level agreements with her partners for a higher service availability as the app at times becomes too slow for my liking, thanks. Has been v. reliable and quick enough compare to Western union. Less worries if more transaction fees would be demanded when money gets to Cameroon 🇨🇲. No questions about who sent and why ? Except for the increase in transaction fees from a $ 1.99 to $3.99 which seem too much to send money less than $2000 to me as my recipients convenietly receive money through Momo, which also has its own withdrawal charges. It was easier and more frequent at the cost of $1.99. Dont like the fact they would show you how much the fee will cost you to transfer money. Then after your in the middlenof processing it it will give you a higher fee. Also... In order to choose the province they need to brake it down and not show all one thousand provinces from that one country. App is ok but when you get aggravated about something it drops the rating. You would understand once it happens to you. The 2 stars is more for the service than the app itself. The app seems to work smoothly, but the service is lousy. After giving a bunch of information that seemed totally unnecessary, my first transaction was canceled. But at least my card was not charged and I didn't have to wait for a refund. If that had happened, it would have been 1 star. Which everyone knows is actually zero.",genuine
com.DailyPay.DailyPay,"I was wary of having my paycheck go through a third party, but I was actually liking the app until yesterday, when my regular paycheck was not deposited. No notice, no email, no notification whatsoever, but a message on the site that they are experiencing delays. Update: Still not sure what happened there, but they were able to fix the problem pretty quickly. Have not had any troubles since then. It's very convenient and great if you need money earlier than payday. However, the app and website are confusing and have lack of options to control your money. Imo, they keep too much out and would be much more helpful to have more of our pay available. Also, I am completely missing a pay from last week! it showed that I worked the shift, then it disappeared the next day and was never paid out! So now u need to contact customer support for help. Very frustrating! The stars are for ease of use, but they've started charging fees for transfers now. For a time, it was helpful because I could split my money up any way I wanted to instead of having to manually transfer my pay between accounts. Even though it's time consuming and tedious, I would rather do that than pay a fee to access my own money. I'll be getting rid of this ""benefit"" soon. Very useful for when you're strapped on cash during your pay period, but there are glaring issues The app is constantly malfunctioning in one way or another, with them miscalculating and then having to pull money from future paychecks to correct the errors. They give very late notice for all of their issues, which they send notifications for via email. The fees are kind of ridiculous for same-day transfers, but next-day is free I'm uninstalling this app, the convenience isn't worth it.",genuine
com.current.app,"Do not use their Credit Builder card it will decrease your credit score by 30 points at first & then continue to decrease it because it only shows up as a debt, that you owe a balance every month it is reported. Even though it's paid off when they report it, Current does not report the balance is already paid off, just the amount you had spent the prior month. I have credit monitoring that tells me when my score decreases & what caused it. I do like Current outside of their Credit Builder card. Instructions are NOT clear to beginners on how this can affect your credit in negative ways. I had my score drop 34 points because of a balance increase that I thought was safely covered by the credit card that was supposed to limit itself to whatever my balance was, which was more than plenty to cover the costs I used it for. If my spending limit is my balance, what good is it when ANY spending drops my score? Nervous about using it at all until this matter is clarified. False advertising. Says you can link your external bank account where you receive direct deposits of $500 or more regularly to qualify for paycheck advances but the only option the app gives you is to have your direct deposit sent to an account with them. I recently requested to have my account deleted and they are seriously dragging their feet. Shameful!!!!! Horrible customer experience!!!!! The app won't allow you to transfer money back to your bank account. It won't link to another bank account with plaid, just keeps loading forever. This forces you to pay crazy transfer fees to move it back to your debit card. I don't recommend for a secondary bank account or a primary. A lot of places don't recognize the card number for purchases. Honestly, I'm starting to feel like a scam banking with them.",genuine
com.ProActMobile,"not user friendly!!! had to call customer service several times. I changed my rating after receiving a call from Mr. R. Hawkins. Ryan was able to walk me through problems I was having with the app. Customer support/service was great!! I was able to resolve all issues.rating changed from 2 stars to 4 stars, App won't open, it just spins and spins. I've tried to reach out to customer service and got no help at all. He didn't even read my message. As much as you charge me to pull my money early from my own pay check, this app should run better! Customer Service has been less than desirable both times I've asked for help. Before the last update, I had no problems. Now it's useless. Editing to 4 stars because I can access website now. Go back to manually putting time in again and it would be worth 5 I am unable to add funds to my account from an external account. The button is locked, and when I reach out to customer service, they have no idea what I'm talking about. The only way to add money now is to pay a fee at one of the stores that will load funds. Edit 03/01/2024 they now removed the option to add funds, but that was why I opened the account. It's been 4 months since they removed it, and no updates have fixed it. Edit 10/11/2024 they added the button back, but it's unusable. this app is by far the worst. First off if your a connecticut resident you can't use your own debit card to link to your pay activ account, you have to use there pay activ card which is almost useless because you can't use it at any surcharge atms which are basically almost everywhere you go now. Second the app is slow and customer service for this app is the worst and when I say they are the worst I mean it, it's like they don't like doing there job. The developers need to get it together.",genuine
com.chippercash,"Liking Chipper Cash more. Feels like giving a 5 ⭐ A 5 star! Very easy to use, faster, almost free transactions, borderless, and above all airtime, and data bundles cashbacks. Just know it's a great app. However, like any other business, some times (like once in a week), there are some delays, but if you have ever done a business, challenges are inevitable. I recommend it. Please add a savings with interest plan. 💕 Please rectify the delay issues in every aspect of the app. Even to open the app. It's cool, but u guys should try to add the account number on the front page so it wll be easy to use while trying to send money to the wallet and also add like saving box to the app thanks. Very easy to use and it's fast at transferring money. Getting a usd account from other Fintech has been very easy. But with Chipper Cash, it has been so difficult. I've been on this for a month now. Additional review has taken me 1 month, and it has still not been resolved. I've shared information about my job and even gave a copy of my contract. Shared private information, no way. Sent an email to support, but there was no response. The support on the app kept asking me to verify and asking me if it's resolved. As if they don't see my dashboard. I used the app for months without a problem, until when I had issue with my phone that I had to restore. I redownloaded the app but till date I couldn't use it for any meaningful purpose. I had to top up my account to transfer to my virtual dollar card, but I couldn't because I had to to a step up verification. I tired to do it by for three weeks the facial recognition didn't recognize me. It would tell me to tilt my head up... suddenly I'd get alert that it's timeout or the account is not mine.",genuine
com.onefinance.one,"UPDATE: One reached out to me quickly via email as well, and an app update was soon issued which fixed the problem of the start screen freezing upon opening. They even provided my a $10 credit, which was very kind! This is hands down the best bank for a checking account. I've been using it for years now and recommend it to everyone. I've used this as my banking account for the past year and really liked it so far. I get my direct deposit from my employer 2 sometimes 5 days early depending on holidays but never late! When shopping at Walmart, you receive up to $50 cash back annually which is pretty nice. It even has a credit building feature which it reports to the bureaus. The offers selection is lacking a little and I wish that there were more cash back or incentives options, but overall, it's pretty nice. It's easy to use for the most part. The one thing I would love changed is the showing of all accounts combined as one amount. If I put money into savings, I DO NOT want to see it. When the app is opened and the dashboard is showing, it combines all savings AND checking with one total and it makes me think that total is what I have in my checking. I do deliveries and get paid after each delivery so my account fluctuates so frequently, it's hard to just know what is in my account Works ok, very confusing as to how to get cashback. Doesn't work with scan and go. Defeats the purpose of being simple and integrated into Walmart shopping experience. So a shopping trip that should have gotten back guaranteed cashback ended up getting nothing back. Will most likely just use the cashback i have now and closing. Just not worth the hassle.",genuine
com.onedebit.chime,"Update: all notifications except for deposits seems to work now. However a new gripe arose..it could be a bug or something but now it no longer displays previous balance or displays how much you spent on similar places and things. I was trying to keep track of spending habits to try to cut back but now that's going to be far more difficult. It's a easy to use and simple app with multiple features - virtual cards, daily balance notifications, option to lock cards, FEE FREE overdraft if you use direct deposit, transfer monet, pay al bill and even a map with a choice of ATMs that you can withdraw from for free and side hustle opportunities. BUT I don't like the new layout. the option to lock your card used to be along the bottom but it's now located in settings. I don't like clicking on too many things to use one feature. Update: all notifications except for deposits seems to work now. However a new gripe arose..it could be a bug or something but now it no longer displays previous balance or displays how much you spent on similar places and things. I was trying to keep track of spending habits to try to cut back but now that's going to be far more difficult. It's a easy to use and simple app with multiple features - virtual cards, daily balance notifications, option to lock cards, FEE FREE overdraft if you use direct deposit, transfer monet, pay al bill and even a map with a choice of ATMs that you can withdraw from for free and side hustle opportunities. BUT I don't like the new layout. the option to lock your card used to be along the bottom but it's now located in settings. I don't like clicking on too many things to use one feature.",genuine
com.meetalbert,"it's good in a pinch, but have borrowed and repaid 2 or 3 times consecutively with not much increase, it's been a small $25 dollar increase per 2 months or maybe even more?! (pfft)...I also would like to have an option to increase the time between the loan agreement signed, approved, and the money dispersed AND the 1st scheduled Automatic ACH repayment taken from my bank account? rf/shrug The App is easy and quick to get approved. However, the 6.25 fee for a 25 dollar advance seems , well, it's messed up. They know people who use the app are desperate , struggling, and will pay almost anything for a advance, and they capitalize on that. Been with them for about 5 months now and have consistently taken out advances then paid it back and then took another advance soon as I could week after week after week and I still pay super high fees. Loyalty and consistency won't get you perks This app would be okay at a 3rd of the monthly price, especially since they attempt to upsell you every couple of months. I've had to contact customer support because their opening screen can basically make you choose services you don't want on the way to looking for your basic info. The info they poll from your ACTUAL bank account has hours and sometimes days of latency. Their payday advance option is slightly more convenient than asking a friend, but beyond that, I can't really recommend it. This app as been useful in a pinch for the advance, and I like the automatic saving option, but it's now telling me to link an account that has more activity... there's activity practically everyday in my account.... it's also not pulling the data correctly because it's showing a much different number for my bank account balance.... I'm in a pinch now and really could use the advance....and to top it off, I can't find any support contact.",genuine
